date,symbol,series_kind,open,high,low,close,adj_close,volume,trading_date
2021-09-21,TOPIX,TOPIX_INDEX_JPX,2065.03,2073.87,2052.31,2064.55,2064.55,,2021-09-21
2021-09-22,TOPIX,TOPIX_INDEX_JPX,2057.78,2061.0,2043.55,2043.55,2043.55,,2021-09-22
2021-09-24,TOPIX,TOPIX_INDEX_JPX,2076.39,2091.5,2075.07,2090.75,2090.75,,2021-09-24
2021-09-27,TOPIX,TOPIX_INDEX_JPX,2097.34,2105.37,2086.31,2087.74,2087.74,,2021-09-27
2021-09-28,TOPIX,TOPIX_INDEX_JPX,2083.25,2084.26,2062.9,2081.77,2081.77,,2021-09-28
2021-09-29,TOPIX,TOPIX_INDEX_JPX,2040.91,2044.06,2019.8,2038.29,2038.29,,2021-09-29
2021-09-30,TOPIX,TOPIX_INDEX_JPX,2040.0,2041.82,2023.6,2030.16,2030.16,,2021-09-30
2021-10-01,TOPIX,TOPIX_INDEX_JPX,2010.4,2020.57,1982.2,1986.31,1986.31,,2021-10-01
2021-10-04,TOPIX,TOPIX_INDEX_JPX,2006.67,2006.97,1966.97,1973.92,1973.92,,2021-10-04
2021-10-05,TOPIX,TOPIX_INDEX_JPX,1954.33,1958.36,1928.45,1947.75,1947.75,,2021-10-05
2021-10-06,TOPIX,TOPIX_INDEX_JPX,1962.2,1978.19,1927.66,1941.91,1941.91,,2021-10-06
2021-10-07,TOPIX,TOPIX_INDEX_JPX,1947.07,1958.83,1937.33,1939.62,1939.62,,2021-10-07
2021-10-08,TOPIX,TOPIX_INDEX_JPX,1964.16,1978.43,1961.85,1961.85,1961.85,,2021-10-08
2021-10-11,TOPIX,TOPIX_INDEX_JPX,1963.37,1996.58,1960.57,1996.58,1996.58,,2021-10-11
2021-10-12,TOPIX,TOPIX_INDEX_JPX,1993.69,1995.09,1979.58,1982.68,1982.68,,2021-10-12
2021-10-13,TOPIX,TOPIX_INDEX_JPX,1978.18,1988.18,1971.96,1973.83,1973.83,,2021-10-13
2021-10-14,TOPIX,TOPIX_INDEX_JPX,1974.37,1987.12,1972.17,1986.97,1986.97,,2021-10-14
2021-10-15,TOPIX,TOPIX_INDEX_JPX,2005.45,2024.22,2001.89,2023.93,2023.93,,2021-10-15
2021-10-18,TOPIX,TOPIX_INDEX_JPX,2028.43,2028.64,2014.48,2019.23,2019.23,,2021-10-18
2021-10-19,TOPIX,TOPIX_INDEX_JPX,2023.2,2029.4,2018.1,2026.57,2026.57,,2021-10-19
2021-10-20,TOPIX,TOPIX_INDEX_JPX,2037.18,2041.71,2026.16,2027.67,2027.67,,2021-10-20
2021-10-21,TOPIX,TOPIX_INDEX_JPX,2022.97,2025.9,2000.67,2000.81,2000.81,,2021-10-21
2021-10-22,TOPIX,TOPIX_INDEX_JPX,1992.02,2012.92,1989.62,2002.23,2002.23,,2021-10-22
2021-10-25,TOPIX,TOPIX_INDEX_JPX,1989.45,2004.07,1989.07,1995.42,1995.42,,2021-10-25
2021-10-26,TOPIX,TOPIX_INDEX_JPX,2013.73,2023.86,2009.25,2018.4,2018.4,,2021-10-26
2021-10-27,TOPIX,TOPIX_INDEX_JPX,2016.71,2020.43,2005.35,2013.81,2013.81,,2021-10-27
2021-10-28,TOPIX,TOPIX_INDEX_JPX,2001.35,2006.08,1987.88,1999.66,1999.66,,2021-10-28
2021-10-29,TOPIX,TOPIX_INDEX_JPX,1999.88,2005.23,1979.93,2001.18,2001.18,,2021-10-29
2021-11-01,TOPIX,TOPIX_INDEX_JPX,2027.27,2044.81,2022.5,2044.72,2044.72,,2021-11-01
2021-11-02,TOPIX,TOPIX_INDEX_JPX,2036.2,2041.79,2028.27,2031.67,2031.67,,2021-11-02
2021-11-04,TOPIX,TOPIX_INDEX_JPX,2049.41,2055.56,2043.92,2055.56,2055.56,,2021-11-04
2021-11-05,TOPIX,TOPIX_INDEX_JPX,2053.32,2053.32,2033.33,2041.42,2041.42,,2021-11-05
2021-11-08,TOPIX,TOPIX_INDEX_JPX,2048.99,2049.18,2034.8,2035.22,2035.22,,2021-11-08
2021-11-09,TOPIX,TOPIX_INDEX_JPX,2040.85,2048.76,2018.32,2018.77,2018.77,,2021-11-09
2021-11-10,TOPIX,TOPIX_INDEX_JPX,2017.67,2021.61,2006.5,2007.96,2007.96,,2021-11-10
2021-11-11,TOPIX,TOPIX_INDEX_JPX,2006.6,2019.42,2004.89,2014.3,2014.3,,2021-11-11
2021-11-12,TOPIX,TOPIX_INDEX_JPX,2023.97,2046.03,2023.97,2040.6,2040.6,,2021-11-12
2021-11-15,TOPIX,TOPIX_INDEX_JPX,2052.72,2057.89,2045.25,2048.52,2048.52,,2021-11-15
2021-11-16,TOPIX,TOPIX_INDEX_JPX,2050.24,2062.81,2046.87,2050.83,2050.83,,2021-11-16
2021-11-17,TOPIX,TOPIX_INDEX_JPX,2055.57,2055.8,2037.61,2038.34,2038.34,,2021-11-17
2021-11-18,TOPIX,TOPIX_INDEX_JPX,2032.97,2044.82,2024.38,2035.52,2035.52,,2021-11-18
2021-11-19,TOPIX,TOPIX_INDEX_JPX,2034.87,2046.12,2033.49,2044.53,2044.53,,2021-11-19
2021-11-22,TOPIX,TOPIX_INDEX_JPX,2036.28,2044.99,2029.69,2042.82,2042.82,,2021-11-22
2021-11-24,TOPIX,TOPIX_INDEX_JPX,2039.46,2047.62,2015.23,2019.12,2019.12,,2021-11-24
2021-11-25,TOPIX,TOPIX_INDEX_JPX,2027.13,2031.96,2024.79,2025.69,2025.69,,2021-11-25
2021-11-26,TOPIX,TOPIX_INDEX_JPX,2015.55,2015.77,1976.72,1984.98,1984.98,,2021-11-26
2021-11-29,TOPIX,TOPIX_INDEX_JPX,1954.99,1978.82,1944.95,1948.48,1948.48,,2021-11-29
2021-11-30,TOPIX,TOPIX_INDEX_JPX,1969.75,1978.44,1928.35,1928.35,1928.35,,2021-11-30
2021-12-01,TOPIX,TOPIX_INDEX_JPX,1930.88,1946.01,1914.93,1936.74,1936.74,,2021-12-01
2021-12-02,TOPIX,TOPIX_INDEX_JPX,1924.34,1939.91,1921.44,1926.37,1926.37,,2021-12-02
2021-12-03,TOPIX,TOPIX_INDEX_JPX,1935.0,1957.86,1927.36,1957.86,1957.86,,2021-12-03
2021-12-06,TOPIX,TOPIX_INDEX_JPX,1961.38,1963.24,1941.89,1947.54,1947.54,,2021-12-06
2021-12-07,TOPIX,TOPIX_INDEX_JPX,1962.09,1995.22,1952.63,1989.85,1989.85,,2021-12-07
2021-12-08,TOPIX,TOPIX_INDEX_JPX,2006.18,2008.64,1994.51,2002.24,2002.24,,2021-12-08
2021-12-09,TOPIX,TOPIX_INDEX_JPX,2001.06,2005.53,1990.79,1990.79,1990.79,,2021-12-09
2021-12-10,TOPIX,TOPIX_INDEX_JPX,1986.57,1993.27,1973.06,1975.48,1975.48,,2021-12-10
2021-12-13,TOPIX,TOPIX_INDEX_JPX,1991.47,1993.44,1976.82,1978.13,1978.13,,2021-12-13
2021-12-14,TOPIX,TOPIX_INDEX_JPX,1976.67,1985.2,1966.82,1973.81,1973.81,,2021-12-14
2021-12-15,TOPIX,TOPIX_INDEX_JPX,1971.25,1988.74,1971.25,1984.1,1984.1,,2021-12-15
2021-12-16,TOPIX,TOPIX_INDEX_JPX,2006.55,2014.43,1999.73,2013.08,2013.08,,2021-12-16
2021-12-17,TOPIX,TOPIX_INDEX_JPX,2004.13,2009.45,1980.21,1984.47,1984.47,,2021-12-17
2021-12-20,TOPIX,TOPIX_INDEX_JPX,1967.28,1970.26,1940.27,1941.33,1941.33,,2021-12-20
2021-12-21,TOPIX,TOPIX_INDEX_JPX,1965.4,1976.82,1956.99,1969.79,1969.79,,2021-12-21
2021-12-22,TOPIX,TOPIX_INDEX_JPX,1976.82,1979.55,1966.43,1971.51,1971.51,,2021-12-22
2021-12-23,TOPIX,TOPIX_INDEX_JPX,1980.88,1989.43,1978.13,1989.43,1989.43,,2021-12-23
2021-12-24,TOPIX,TOPIX_INDEX_JPX,1993.29,1996.2,1985.15,1986.78,1986.78,,2021-12-24
2021-12-27,TOPIX,TOPIX_INDEX_JPX,1986.64,1988.35,1976.38,1977.9,1977.9,,2021-12-27
2021-12-28,TOPIX,TOPIX_INDEX_JPX,1995.13,2005.05,1991.33,2005.02,2005.02,,2021-12-28
2021-12-29,TOPIX,TOPIX_INDEX_JPX,2001.14,2008.24,1991.63,1998.99,1998.99,,2021-12-29
2021-12-30,TOPIX,TOPIX_INDEX_JPX,1991.58,2000.77,1980.19,1992.33,1992.33,,2021-12-30
2022-01-04,TOPIX,TOPIX_INDEX_JPX,2015.61,2031.65,2005.45,2030.22,2030.22,,2022-01-04
2022-01-05,TOPIX,TOPIX_INDEX_JPX,2038.79,2042.0,2033.28,2039.27,2039.27,,2022-01-05
2022-01-06,TOPIX,TOPIX_INDEX_JPX,2028.22,2030.63,1997.01,1997.01,1997.01,,2022-01-06
2022-01-07,TOPIX,TOPIX_INDEX_JPX,2009.3,2017.1,1981.52,1995.68,1995.68,,2022-01-07
2022-01-11,TOPIX,TOPIX_INDEX_JPX,1993.61,1996.05,1972.13,1986.82,1986.82,,2022-01-11
2022-01-12,TOPIX,TOPIX_INDEX_JPX,1999.82,2021.09,1998.52,2019.36,2019.36,,2022-01-12
2022-01-13,TOPIX,TOPIX_INDEX_JPX,2014.02,2014.35,2004.9,2005.58,2005.58,,2022-01-13
2022-01-14,TOPIX,TOPIX_INDEX_JPX,1992.88,1993.62,1962.03,1977.66,1977.66,,2022-01-14
2022-01-17,TOPIX,TOPIX_INDEX_JPX,1987.32,2000.16,1983.71,1986.71,1986.71,,2022-01-17
2022-01-18,TOPIX,TOPIX_INDEX_JPX,1995.29,2003.69,1969.7,1978.38,1978.38,,2022-01-18
2022-01-19,TOPIX,TOPIX_INDEX_JPX,1954.1,1958.2,1913.47,1919.72,1919.72,,2022-01-19
2022-01-20,TOPIX,TOPIX_INDEX_JPX,1916.58,1945.6,1908.07,1938.53,1938.53,,2022-01-20
2022-01-21,TOPIX,TOPIX_INDEX_JPX,1917.16,1930.66,1899.88,1927.18,1927.18,,2022-01-21
2022-01-24,TOPIX,TOPIX_INDEX_JPX,1911.24,1933.43,1903.75,1929.87,1929.87,,2022-01-24
2022-01-25,TOPIX,TOPIX_INDEX_JPX,1919.53,1920.38,1881.89,1896.62,1896.62,,2022-01-25
2022-01-26,TOPIX,TOPIX_INDEX_JPX,1900.37,1905.95,1885.68,1891.85,1891.85,,2022-01-26
2022-01-27,TOPIX,TOPIX_INDEX_JPX,1902.24,1906.22,1835.26,1842.44,1842.44,,2022-01-27
2022-01-28,TOPIX,TOPIX_INDEX_JPX,1862.78,1880.0,1852.22,1876.89,1876.89,,2022-01-28
2022-01-31,TOPIX,TOPIX_INDEX_JPX,1872.88,1900.94,1862.31,1895.93,1895.93,,2022-01-31
2022-02-01,TOPIX,TOPIX_INDEX_JPX,1907.08,1920.07,1892.64,1896.06,1896.06,,2022-02-01
2022-02-02,TOPIX,TOPIX_INDEX_JPX,1909.43,1937.5,1908.13,1936.56,1936.56,,2022-02-02
2022-02-03,TOPIX,TOPIX_INDEX_JPX,1925.27,1929.19,1917.31,1919.92,1919.92,,2022-02-03
2022-02-04,TOPIX,TOPIX_INDEX_JPX,1916.26,1932.45,1907.19,1930.56,1930.56,,2022-02-04
2022-02-07,TOPIX,TOPIX_INDEX_JPX,1925.21,1928.42,1911.27,1925.99,1925.99,,2022-02-07
2022-02-08,TOPIX,TOPIX_INDEX_JPX,1931.5,1942.28,1930.8,1934.06,1934.06,,2022-02-08
2022-02-09,TOPIX,TOPIX_INDEX_JPX,1946.5,1957.74,1941.5,1952.22,1952.22,,2022-02-09
2022-02-10,TOPIX,TOPIX_INDEX_JPX,1963.76,1969.73,1949.8,1962.61,1962.61,,2022-02-10
2022-02-14,TOPIX,TOPIX_INDEX_JPX,1938.03,1940.63,1914.34,1930.65,1930.65,,2022-02-14
2022-02-15,TOPIX,TOPIX_INDEX_JPX,1933.76,1934.18,1906.57,1914.7,1914.7,,2022-02-15
2022-02-16,TOPIX,TOPIX_INDEX_JPX,1941.68,1948.19,1938.32,1946.63,1946.63,,2022-02-16
2022-02-17,TOPIX,TOPIX_INDEX_JPX,1944.27,1945.32,1920.87,1931.24,1931.24,,2022-02-17
2022-02-18,TOPIX,TOPIX_INDEX_JPX,1909.9,1929.55,1905.52,1924.31,1924.31,,2022-02-18
2022-02-21,TOPIX,TOPIX_INDEX_JPX,1901.21,1914.7,1889.06,1910.68,1910.68,,2022-02-21
2022-02-22,TOPIX,TOPIX_INDEX_JPX,1883.33,1891.51,1869.25,1881.08,1881.08,,2022-02-22
2022-02-24,TOPIX,TOPIX_INDEX_JPX,1870.56,1878.51,1843.38,1857.58,1857.58,,2022-02-24
2022-02-25,TOPIX,TOPIX_INDEX_JPX,1865.42,1878.92,1862.24,1876.24,1876.24,,2022-02-25
2022-02-28,TOPIX,TOPIX_INDEX_JPX,1877.38,1889.57,1868.98,1886.93,1886.93,,2022-02-28
2022-03-01,TOPIX,TOPIX_INDEX_JPX,1903.34,1911.17,1896.2,1897.17,1897.17,,2022-03-01
2022-03-02,TOPIX,TOPIX_INDEX_JPX,1875.11,1876.33,1857.97,1859.94,1859.94,,2022-03-02
2022-03-03,TOPIX,TOPIX_INDEX_JPX,1880.65,1889.19,1876.62,1881.8,1881.8,,2022-03-03
2022-03-04,TOPIX,TOPIX_INDEX_JPX,1871.96,1872.8,1836.26,1844.94,1844.94,,2022-03-04
2022-03-07,TOPIX,TOPIX_INDEX_JPX,1822.0,1822.54,1781.23,1794.03,1794.03,,2022-03-07
2022-03-08,TOPIX,TOPIX_INDEX_JPX,1777.44,1792.27,1756.44,1759.86,1759.86,,2022-03-08
2022-03-09,TOPIX,TOPIX_INDEX_JPX,1766.43,1782.98,1755.14,1758.89,1758.89,,2022-03-09
2022-03-10,TOPIX,TOPIX_INDEX_JPX,1786.75,1831.02,1786.37,1830.03,1830.03,,2022-03-10
2022-03-11,TOPIX,TOPIX_INDEX_JPX,1811.26,1814.6,1788.58,1799.54,1799.54,,2022-03-11
2022-03-14,TOPIX,TOPIX_INDEX_JPX,1812.43,1826.81,1811.43,1812.28,1812.28,,2022-03-14
2022-03-15,TOPIX,TOPIX_INDEX_JPX,1811.51,1834.17,1810.92,1826.63,1826.63,,2022-03-15
2022-03-16,TOPIX,TOPIX_INDEX_JPX,1841.19,1858.34,1839.66,1853.25,1853.25,,2022-03-16
2022-03-17,TOPIX,TOPIX_INDEX_JPX,1880.32,1902.97,1879.73,1899.01,1899.01,,2022-03-17
2022-03-18,TOPIX,TOPIX_INDEX_JPX,1896.98,1911.61,1896.98,1909.27,1909.27,,2022-03-18
2022-03-22,TOPIX,TOPIX_INDEX_JPX,1922.93,1936.95,1922.64,1933.74,1933.74,,2022-03-22
2022-03-23,TOPIX,TOPIX_INDEX_JPX,1956.38,1980.91,1955.83,1978.7,1978.7,,2022-03-23
2022-03-24,TOPIX,TOPIX_INDEX_JPX,1958.21,1981.56,1952.45,1981.56,1981.56,,2022-03-24
2022-03-25,TOPIX,TOPIX_INDEX_JPX,1993.51,1994.32,1972.6,1981.47,1981.47,,2022-03-25
2022-03-28,TOPIX,TOPIX_INDEX_JPX,1982.29,1982.29,1962.23,1973.37,1973.37,,2022-03-28
2022-03-29,TOPIX,TOPIX_INDEX_JPX,1985.39,1991.66,1978.44,1991.66,1991.66,,2022-03-29
2022-03-30,TOPIX,TOPIX_INDEX_JPX,1980.01,1982.59,1949.87,1967.6,1967.6,,2022-03-30
2022-03-31,TOPIX,TOPIX_INDEX_JPX,1952.96,1970.22,1946.4,1946.4,1946.4,,2022-03-31
2022-04-01,TOPIX,TOPIX_INDEX_JPX,1933.04,1947.9,1921.15,1944.27,1944.27,,2022-04-01
2022-04-04,TOPIX,TOPIX_INDEX_JPX,1946.55,1953.83,1941.96,1953.63,1953.63,,2022-04-04
2022-04-05,TOPIX,TOPIX_INDEX_JPX,1967.36,1967.68,1942.78,1949.12,1949.12,,2022-04-05
2022-04-06,TOPIX,TOPIX_INDEX_JPX,1934.89,1936.0,1919.25,1922.91,1922.91,,2022-04-06
2022-04-07,TOPIX,TOPIX_INDEX_JPX,1899.79,1900.65,1881.83,1892.9,1892.9,,2022-04-07
2022-04-08,TOPIX,TOPIX_INDEX_JPX,1904.37,1906.76,1883.56,1896.79,1896.79,,2022-04-08
2022-04-11,TOPIX,TOPIX_INDEX_JPX,1892.7,1897.55,1881.82,1889.64,1889.64,,2022-04-11
2022-04-12,TOPIX,TOPIX_INDEX_JPX,1880.22,1883.11,1861.16,1863.63,1863.63,,2022-04-12
2022-04-13,TOPIX,TOPIX_INDEX_JPX,1869.15,1892.58,1867.36,1890.06,1890.06,,2022-04-13
2022-04-14,TOPIX,TOPIX_INDEX_JPX,1894.84,1908.27,1892.51,1908.05,1908.05,,2022-04-14
2022-04-15,TOPIX,TOPIX_INDEX_JPX,1890.72,1902.74,1881.46,1896.31,1896.31,,2022-04-15
2022-04-18,TOPIX,TOPIX_INDEX_JPX,1880.76,1885.39,1863.59,1880.08,1880.08,,2022-04-18
2022-04-19,TOPIX,TOPIX_INDEX_JPX,1898.05,1899.39,1883.39,1895.7,1895.7,,2022-04-19
2022-04-20,TOPIX,TOPIX_INDEX_JPX,1911.72,1926.21,1905.9,1915.15,1915.15,,2022-04-20
2022-04-21,TOPIX,TOPIX_INDEX_JPX,1915.89,1929.89,1914.31,1928.0,1928.0,,2022-04-21
2022-04-22,TOPIX,TOPIX_INDEX_JPX,1908.22,1909.92,1892.85,1905.15,1905.15,,2022-04-22
2022-04-25,TOPIX,TOPIX_INDEX_JPX,1875.17,1882.47,1866.9,1876.52,1876.52,,2022-04-25
2022-04-26,TOPIX,TOPIX_INDEX_JPX,1881.49,1885.47,1872.3,1878.51,1878.51,,2022-04-26
2022-04-27,TOPIX,TOPIX_INDEX_JPX,1853.39,1861.45,1842.78,1860.76,1860.76,,2022-04-27
2022-04-28,TOPIX,TOPIX_INDEX_JPX,1865.17,1901.39,1862.42,1899.62,1899.62,,2022-04-28
2022-05-02,TOPIX,TOPIX_INDEX_JPX,1899.92,1910.98,1887.27,1898.35,1898.35,,2022-05-02
2022-05-06,TOPIX,TOPIX_INDEX_JPX,1902.4,1919.61,1890.32,1915.91,1915.91,,2022-05-06
2022-05-09,TOPIX,TOPIX_INDEX_JPX,1899.84,1902.72,1878.31,1878.39,1878.39,,2022-05-09
2022-05-10,TOPIX,TOPIX_INDEX_JPX,1861.43,1867.32,1840.0,1862.38,1862.38,,2022-05-10
2022-05-11,TOPIX,TOPIX_INDEX_JPX,1854.4,1860.03,1845.29,1851.15,1851.15,,2022-05-11
2022-05-12,TOPIX,TOPIX_INDEX_JPX,1837.03,1848.19,1826.51,1829.18,1829.18,,2022-05-12
2022-05-13,TOPIX,TOPIX_INDEX_JPX,1836.77,1868.02,1835.68,1864.2,1864.2,,2022-05-13
2022-05-16,TOPIX,TOPIX_INDEX_JPX,1883.45,1883.66,1859.13,1863.26,1863.26,,2022-05-16
2022-05-17,TOPIX,TOPIX_INDEX_JPX,1865.35,1871.71,1859.86,1866.71,1866.71,,2022-05-17
2022-05-18,TOPIX,TOPIX_INDEX_JPX,1878.94,1890.6,1874.37,1884.69,1884.69,,2022-05-18
2022-05-19,TOPIX,TOPIX_INDEX_JPX,1850.82,1862.79,1840.54,1860.08,1860.08,,2022-05-19
2022-05-20,TOPIX,TOPIX_INDEX_JPX,1861.87,1878.83,1859.88,1877.37,1877.37,,2022-05-20
2022-05-23,TOPIX,TOPIX_INDEX_JPX,1892.73,1897.95,1886.94,1894.57,1894.57,,2022-05-23
2022-05-24,TOPIX,TOPIX_INDEX_JPX,1896.07,1896.82,1878.26,1878.26,1878.26,,2022-05-24
2022-05-25,TOPIX,TOPIX_INDEX_JPX,1876.11,1883.96,1867.45,1876.58,1876.58,,2022-05-25
2022-05-26,TOPIX,TOPIX_INDEX_JPX,1878.95,1891.91,1877.58,1877.58,1877.58,,2022-05-26
2022-05-27,TOPIX,TOPIX_INDEX_JPX,1897.98,1898.74,1884.57,1887.3,1887.3,,2022-05-27
2022-05-30,TOPIX,TOPIX_INDEX_JPX,1905.42,1926.18,1902.79,1922.44,1922.44,,2022-05-30
2022-05-31,TOPIX,TOPIX_INDEX_JPX,1917.11,1926.0,1911.02,1912.67,1912.67,,2022-05-31
2022-06-01,TOPIX,TOPIX_INDEX_JPX,1916.9,1939.19,1916.9,1938.64,1938.64,,2022-06-01
2022-06-02,TOPIX,TOPIX_INDEX_JPX,1930.39,1932.49,1917.92,1926.39,1926.39,,2022-06-02
2022-06-03,TOPIX,TOPIX_INDEX_JPX,1937.9,1941.13,1924.96,1933.14,1933.14,,2022-06-03
2022-06-06,TOPIX,TOPIX_INDEX_JPX,1919.64,1941.1,1918.99,1939.11,1939.11,,2022-06-06
2022-06-07,TOPIX,TOPIX_INDEX_JPX,1946.59,1956.1,1943.79,1947.03,1947.03,,2022-06-07
2022-06-08,TOPIX,TOPIX_INDEX_JPX,1954.54,1969.98,1954.43,1969.98,1969.98,,2022-06-08
2022-06-09,TOPIX,TOPIX_INDEX_JPX,1966.01,1978.39,1965.39,1969.05,1969.05,,2022-06-09
2022-06-10,TOPIX,TOPIX_INDEX_JPX,1950.16,1955.8,1941.22,1943.09,1943.09,,2022-06-10
2022-06-13,TOPIX,TOPIX_INDEX_JPX,1913.46,1915.9,1896.47,1901.06,1901.06,,2022-06-13
2022-06-14,TOPIX,TOPIX_INDEX_JPX,1873.8,1880.73,1865.85,1878.45,1878.45,,2022-06-14
2022-06-15,TOPIX,TOPIX_INDEX_JPX,1874.33,1877.81,1855.93,1855.93,1855.93,,2022-06-15
2022-06-16,TOPIX,TOPIX_INDEX_JPX,1877.86,1893.44,1866.0,1867.81,1867.81,,2022-06-16
2022-06-17,TOPIX,TOPIX_INDEX_JPX,1837.57,1843.52,1819.11,1835.9,1835.9,,2022-06-17
2022-06-20,TOPIX,TOPIX_INDEX_JPX,1845.98,1846.66,1808.77,1818.94,1818.94,,2022-06-20
2022-06-21,TOPIX,TOPIX_INDEX_JPX,1839.7,1863.42,1833.81,1856.2,1856.2,,2022-06-21
2022-06-22,TOPIX,TOPIX_INDEX_JPX,1870.4,1871.1,1852.65,1852.65,1852.65,,2022-06-22
2022-06-23,TOPIX,TOPIX_INDEX_JPX,1850.21,1867.65,1846.39,1851.74,1851.74,,2022-06-23
2022-06-24,TOPIX,TOPIX_INDEX_JPX,1851.56,1866.85,1846.55,1866.72,1866.72,,2022-06-24
2022-06-27,TOPIX,TOPIX_INDEX_JPX,1884.21,1889.33,1877.15,1887.42,1887.42,,2022-06-27
2022-06-28,TOPIX,TOPIX_INDEX_JPX,1885.52,1907.38,1885.32,1907.38,1907.38,,2022-06-28
2022-06-29,TOPIX,TOPIX_INDEX_JPX,1893.14,1898.74,1889.74,1893.57,1893.57,,2022-06-29
2022-06-30,TOPIX,TOPIX_INDEX_JPX,1887.08,1891.02,1867.49,1870.82,1870.82,,2022-06-30
2022-07-01,TOPIX,TOPIX_INDEX_JPX,1875.59,1881.32,1836.73,1845.04,1845.04,,2022-07-01
2022-07-04,TOPIX,TOPIX_INDEX_JPX,1859.78,1870.83,1856.01,1869.71,1869.71,,2022-07-04
2022-07-05,TOPIX,TOPIX_INDEX_JPX,1882.09,1886.16,1872.04,1879.12,1879.12,,2022-07-05
2022-07-06,TOPIX,TOPIX_INDEX_JPX,1864.66,1867.49,1851.42,1855.97,1855.97,,2022-07-06
2022-07-07,TOPIX,TOPIX_INDEX_JPX,1869.29,1884.33,1857.1,1882.33,1882.33,,2022-07-07
2022-07-08,TOPIX,TOPIX_INDEX_JPX,1889.43,1907.76,1884.07,1887.43,1887.43,,2022-07-08
2022-07-11,TOPIX,TOPIX_INDEX_JPX,1912.82,1924.64,1903.96,1914.66,1914.66,,2022-07-11
2022-07-12,TOPIX,TOPIX_INDEX_JPX,1907.68,1908.75,1879.22,1883.3,1883.3,,2022-07-12
2022-07-13,TOPIX,TOPIX_INDEX_JPX,1887.9,1893.77,1885.03,1888.85,1888.85,,2022-07-13
2022-07-14,TOPIX,TOPIX_INDEX_JPX,1877.43,1896.4,1875.17,1893.13,1893.13,,2022-07-14
2022-07-15,TOPIX,TOPIX_INDEX_JPX,1896.65,1901.1,1879.18,1892.5,1892.5,,2022-07-15
2022-07-19,TOPIX,TOPIX_INDEX_JPX,1906.23,1906.86,1891.36,1902.79,1902.79,,2022-07-19
2022-07-20,TOPIX,TOPIX_INDEX_JPX,1927.14,1946.44,1926.65,1946.44,1946.44,,2022-07-20
2022-07-21,TOPIX,TOPIX_INDEX_JPX,1938.76,1951.01,1935.96,1950.59,1950.59,,2022-07-21
2022-07-22,TOPIX,TOPIX_INDEX_JPX,1945.54,1958.64,1943.44,1955.97,1955.97,,2022-07-22
2022-07-25,TOPIX,TOPIX_INDEX_JPX,1944.63,1953.76,1940.6,1943.21,1943.21,,2022-07-25
2022-07-26,TOPIX,TOPIX_INDEX_JPX,1944.08,1947.15,1939.11,1943.17,1943.17,,2022-07-26
2022-07-27,TOPIX,TOPIX_INDEX_JPX,1938.82,1949.54,1935.4,1945.75,1945.75,,2022-07-27
2022-07-28,TOPIX,TOPIX_INDEX_JPX,1954.43,1956.16,1939.77,1948.85,1948.85,,2022-07-28
2022-07-29,TOPIX,TOPIX_INDEX_JPX,1950.86,1952.72,1935.27,1940.31,1940.31,,2022-07-29
2022-08-01,TOPIX,TOPIX_INDEX_JPX,1943.06,1960.11,1937.58,1960.11,1960.11,,2022-08-01
2022-08-02,TOPIX,TOPIX_INDEX_JPX,1947.68,1948.22,1923.52,1925.49,1925.49,,2022-08-02
2022-08-03,TOPIX,TOPIX_INDEX_JPX,1926.6,1933.81,1924.29,1930.77,1930.77,,2022-08-03
2022-08-04,TOPIX,TOPIX_INDEX_JPX,1938.07,1938.66,1927.72,1930.73,1930.73,,2022-08-04
2022-08-05,TOPIX,TOPIX_INDEX_JPX,1926.63,1947.54,1926.63,1947.17,1947.17,,2022-08-05
2022-08-08,TOPIX,TOPIX_INDEX_JPX,1939.98,1951.53,1939.55,1951.41,1951.41,,2022-08-08
2022-08-09,TOPIX,TOPIX_INDEX_JPX,1950.32,1952.95,1935.99,1937.02,1937.02,,2022-08-09
2022-08-10,TOPIX,TOPIX_INDEX_JPX,1935.87,1937.28,1924.6,1933.65,1933.65,,2022-08-10
2022-08-12,TOPIX,TOPIX_INDEX_JPX,1954.3,1973.18,1952.34,1973.18,1973.18,,2022-08-12
2022-08-15,TOPIX,TOPIX_INDEX_JPX,1975.34,1985.84,1974.5,1984.96,1984.96,,2022-08-15
2022-08-16,TOPIX,TOPIX_INDEX_JPX,1982.17,1983.09,1976.88,1981.96,1981.96,,2022-08-16
2022-08-17,TOPIX,TOPIX_INDEX_JPX,1989.68,2006.99,1989.01,2006.99,2006.99,,2022-08-17
2022-08-18,TOPIX,TOPIX_INDEX_JPX,1992.38,1994.22,1985.13,1990.5,1990.5,,2022-08-18
2022-08-19,TOPIX,TOPIX_INDEX_JPX,2000.08,2003.09,1990.84,1994.52,1994.52,,2022-08-19
2022-08-22,TOPIX,TOPIX_INDEX_JPX,1979.32,1992.85,1975.98,1992.59,1992.59,,2022-08-22
2022-08-23,TOPIX,TOPIX_INDEX_JPX,1980.27,1980.42,1968.3,1971.44,1971.44,,2022-08-23
2022-08-24,TOPIX,TOPIX_INDEX_JPX,1973.08,1976.46,1964.28,1967.18,1967.18,,2022-08-24
2022-08-25,TOPIX,TOPIX_INDEX_JPX,1972.77,1980.03,1968.71,1976.6,1976.6,,2022-08-25
