paper,run_id,window_start,window_end,spec,year_fe,industry_fe,nobs,r2,beta_gpt_z,se_gpt_z,p_gpt_z,beta_ln_market_cap,se_ln_market_cap,p_ln_market_cap,beta_ln_volatility,se_ln_volatility,p_ln_volatility,beta_lmmd_z,se_lmmd_z,p_lmmd_z,beta_neg_z,se_neg_z,p_neg_z,beta_pos_z,se_pos_z,p_pos_z,beta_disagreement,se_disagreement,p_disagreement
paper1,1,0,0,LMMD_Neg+Controls+YearFE+IndFE,True,True,1086,0.06789009292139536,,,,0.00045298840412986643,0.04180738698344244,0.9913549875260826,0.2673043353666467,0.20078681173640298,0.18309547356550826,,,,-0.09550066170847428,0.05032999949824251,0.057763321041171024,,,,,,
paper1,1,0,0,LMMD_Pos,False,False,1086,0.0016834489030408406,,,,,,,,,,,,,,,,0.06574538600102484,0.04663183643069099,0.15857453361938734,,,
paper1,1,0,0,LMMD_Pos+IndFE,False,True,1086,0.051786224629452815,,,,,,,,,,,,,,,,0.08654373878578797,0.05311035226370012,0.10320554307037884,,,
paper1,1,0,0,LMMD_Pos+YearFE,True,False,1086,0.014937156118407513,,,,,,,,,,,,,,,,0.05194329399883217,0.048681562075539954,0.2859712120057839,,,
paper1,1,0,0,LMMD_Pos+YearFE+IndFE,True,True,1086,0.06445806078497285,,,,,,,,,,,,,,,,0.07145663053397829,0.05528998333483618,0.19621955774528643,,,
paper1,1,0,0,LMMD_Pos+Controls,False,False,1086,0.003776022780895283,,,,0.005527156247226938,0.03959730662840832,0.8889885672854917,-0.19653789912577455,0.1303208722465804,0.13152698795420242,,,,,,,0.06406981750265159,0.04735195323388439,0.17603792249679195,,,
paper1,1,0,0,LMMD_Pos+Controls+IndFE,False,True,1086,0.05299642583175146,,,,-0.019372617428060925,0.04251371215788916,0.6486206291726639,-0.16279749039155803,0.125648237028814,0.19509238568930531,,,,,,,0.08477184434397583,0.054215905296783294,0.11791216413732648,,,
paper1,1,0,0,LMMD_Pos+Controls+YearFE,True,False,1086,0.01588017190846991,,,,0.02128852090445687,0.03997598814275204,0.5943570999733061,0.16888423226143798,0.20355669722007885,0.4067272010299052,,,,,,,0.05024807409283621,0.0489074187954839,0.30422645391120506,,,
paper1,1,0,0,LMMD_Pos+Controls+YearFE+IndFE,True,True,1086,0.06661727572564025,,,,-0.0018742009446155942,0.04292864316650728,0.965176605429091,0.27919481953438025,0.19999716690833785,0.1627163403376115,,,,,,,0.07107440708470908,0.054967120146437634,0.19599897380081854,,,
paper1,1,0,0,LMMD_PosNeg,False,False,1086,0.008935549055352543,,,,,,,,,,,,,-0.13691839867135228,0.04564728218421292,0.0027043526351646662,0.054519698162738814,0.04658429349875798,0.24186213198892792,,,
paper1,1,0,0,LMMD_PosNeg+IndFE,False,True,1086,0.05704607819493113,,,,,,,,,,,,,-0.12966953976071346,0.046104127112781286,0.0049152446493484,0.0673008228478739,0.05268104462827693,0.20142050075295204,,,
paper1,1,0,0,LMMD_PosNeg+YearFE,True,False,1086,0.01899218063495789,,,,,,,,,,,,,-0.10736323728644706,0.04851621366842014,0.026902113062000358,0.04526762650115315,0.04809827185482334,0.34662865661623066,,,
paper1,1,0,0,LMMD_PosNeg+YearFE+IndFE,True,True,1086,0.06687567513505532,,,,,,,,,,,,,-0.09296335906084618,0.049605729740730145,0.0609242528095101,0.06017985973352382,0.054268355033913494,0.26745996114317705,,,
